Time,X,Y,Z,Reference X,Reference Y,Reference Z,Error,u0,u1,u2,u3,deltaT
0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.659744294906229,0.00499999999987086,0.004999999999870827,0.004999999999767558,-0.0,0.015676021575927734
0.25,0.00033783624513809417,0.0003378320906407127,0.00020723346907817637,5.0,5.0,5.0,8.655230480763885,0.004999999999963975,0.004999999999963968,0.004999999999935508,-0.0,0.015610694885253906
0.5,0.0033425721246952574,0.0033423218397483825,0.0020162794497834693,5.0,5.0,5.0,8.646846013102914,0.0049999999963279895,0.0049999999963272245,0.0049999999934340735,-0.0,0.015619993209838867
0.75,0.008948756333595117,0.008947678169452907,0.005327820751425825,5.0,5.0,5.0,8.634719178314217,0.004999999998693507,0.00499999999869324,0.004999999997664427,-0.0,0.0030057430267333984
1.0,0.01709250853079312,0.0170897835767397,0.01004869814623422,5.0,5.0,5.0,8.618973426838203,0.004999999998425735,0.0049999999984253985,0.004999999997193866,-0.0,0.013045310974121094
1.25,0.02771145953730988,0.02770616804989369,0.01609152856140455,5.0,5.0,5.0,8.599727651880164,0.004999999998646048,0.004999999998645766,0.004999999997592879,-0.0,0.015677928924560547
1.5,0.04074470253483351,0.04073597291478349,0.02337434693601644,5.0,5.0,5.0,8.577096451999733,0.004999999998669053,0.004999999998668768,0.004999999997643788,-0.0,0.0
1.75,0.05613275659246714,0.05611990439064197,0.03182027028952847,5.0,5.0,5.0,8.55119037807853,0.00499999999853165,0.004999999998531508,0.0049999999974409326,-0.0,0.015613317489624023
2.0,0.07381754209672686,0.07380017831120927,0.04135718261718005,5.0,5.0,5.0,8.52211616521512,0.004999999998444526,0.004999999998444187,0.004999999997263059,-0.0,0.01562952995300293
2.25,0.09374236602545523,0.09372045892067742,0.05191743932320251,5.0,5.0,5.0,8.489976950240157,0.004999999998376625,0.004999999998376254,0.004999999997158126,-0.0,0.0
2.5,0.11585191369457816,0.11582579563067058,0.06343758998010181,5.0,5.0,5.0,8.454872475731367,0.00499999999860544,0.0049999999986051384,0.004999999997571491,-0.0,0.015575885772705078
2.75,0.14009224282321217,0.14006256199932057,0.07585811827765057,5.0,5.0,5.0,8.41689928160546,0.004999999998730417,0.004999999998730153,0.00499999999779063,-0.0,0.01568126678466797
3.0,0.1664107756142897,0.16637840091791165,0.08912319809588824,5.0,5.0,5.0,8.376150885536127,0.004999999999003584,0.004999999999003356,0.004999999998271508,-0.0,0.009048700332641602
3.25,0.19475628504523698,0.19472217911599032,0.10318046470205076,5.0,5.0,5.0,8.332717953557694,0.004999999999065239,0.0049999999990650275,0.004999999998386808,-0.0,0.007037162780761719
3.5,0.2250788726229927,0.22504395276629588,0.11798080013426251,5.0,5.0,5.0,8.286688462245895,0.004999999999162703,0.004999999999162514,0.004999999998562903,-0.0,0.01567220687866211
3.75,0.25732993630768847,0.2572949443908157,0.13347813189182312,5.0,5.0,5.0,8.23814785380428,0.004999999999199855,0.004999999999199677,0.004999999998634611,-0.0,0.0
4.0,0.2914621289288524,0.29142752968456487,0.14962924410757375,5.0,5.0,5.0,8.187179185239003,0.004999999999197097,0.0049999999991969185,0.004999999998638268,-0.0,0.0
4.25,0.327429308956785,0.32739523151902067,0.16639360042798587,5.0,5.0,5.0,8.133863272588744,0.004999999999183849,0.004999999999183669,0.0049999999986246975,-0.0,0.015644311904907227
4.5,0.36518648672307513,0.3651527174658418,0.1837331778752746,5.0,5.0,5.0,8.078278830923482,0.0049999999991786675,0.004999999999178485,0.004999999998625305,-0.0,0.0
4.75,0.4046897699257618,0.40465579682260244,0.20161231101056332,5.0,5.0,5.0,8.020502610568588,0.004999999999179821,0.004999999999179639,0.0049999999986369585,-0.0,0.0
5.0,0.44589631240430705,0.44586141337150215,0.2199975457593938,5.0,5.0,5.0,7.960609529785215,0.004999999999174997,0.004999999999174813,0.004999999998639177,-0.0,0.015611410140991211
5.25,0.48876426971452386,0.48872763091137933,0.23885750230048358,5.0,5.0,5.0,7.898672803974478,0.004999999999138311,0.004999999999138115,0.004999999998589923,-0.0,0.016011476516723633
5.5,0.533252764052629,0.5332136098417666,0.25816274645578685,5.0,5.0,5.0,7.834764071392346,0.004999999999052883,0.004999999999052664,0.004999999998463406,-0.0,0.0
5.75,0.5793218597271533,0.5792795745517119,0.2778856690547525,5.0,5.0,5.0,7.76895351537293,0.00499999999889333,0.004999999998893031,0.004999999998219438,-0.0,0.015505552291870117
6.0,0.6269325488669912,0.6268867728500261,0.2980003727783649,5.0,5.0,5.0,7.70130998315462,0.004999999998557598,0.004999999998557191,0.004999999997701821,-0.0,0.015629053115844727
6.25,0.6760467456133511,0.6759974299441248,0.31848256601918545,5.0,5.0,5.0,7.631901101568846,0.004999999997984737,0.004999999997984338,0.004999999996821515,-0.0,0.0
6.5,0.7266272858883933,0.7265747003442692,0.3393094633223608,5.0,5.0,5.0,7.560793390057537,0.004999999996006526,0.004999999996005437,0.004999999993571932,-0.0,0.015622854232788086
6.75,0.7786379291329184,0.7785826214147693,0.3604596919995269,5.0,5.0,5.0,7.488052371700196,0.004999999999952078,0.004999999999952068,0.004999999999925934,-0.0,0.015624046325683594
7.0,0.8320433582574677,0.8319860720707397,0.3819132045329717,5.0,5.0,5.0,7.413742683118017,0.004999999999746035,0.004999999999745967,0.004999999999611736,-0.0,0.01562190055847168
7.25,0.8868091744710368,0.886750739373833,0.4036511964137672,5.0,5.0,5.0,7.337928184283733,0.0049999999993763896,0.004999999999376216,0.004999999999057454,-0.0,0.0
7.5,0.9429018845491265,0.9428430946164964,0.42565602906717487,5.0,5.0,5.0,7.260672069293402,0.004999999998936257,0.004999999998936018,0.004999999998410796,-0.0,0.020628690719604492
7.75,1.0002888793848035,1.000230379133647,0.4479111575630369,5.0,5.0,5.0,7.182036979185148,0.00499999999663775,0.004999999996425361,0.004999999994232404,-0.0,0.011058807373046875
8.0,1.0589384040554084,1.0588805986714365,0.47040106280642363,5.0,5.0,5.0,7.102085117790316,0.004999999999419921,0.004999999999415915,0.004999999999157001,-0.0,0.0
8.25,1.1188195209967455,1.1187625239619845,0.4931111879323217,5.0,5.0,5.0,7.020878371461654,0.004999999999192936,0.004999999999190401,0.004999999998842813,-0.0,0.015628337860107422
8.5,1.1799020689634923,1.1798456943361895,0.5160278786474491,5.0,5.0,5.0,6.938478433379304,0.004999999999039373,0.004999999999039274,0.004999999998641391,-0.0,0.015674829483032227
8.75,1.2421566211044548,1.242100420862992,0.5391383272642797,5.0,5.0,5.0,6.854946932930115,0.004999999998950968,0.004999999998950909,0.004999999998537909,-0.0,0.015618562698364258
9.0,1.3055544456496782,1.305497785726821,0.5624305202104468,5.0,5.0,5.0,6.770345570552554,0.004999999999427175,0.004999999999425194,0.004999999999216955,-0.0,0.0
9.25,1.3700674723073747,1.370009635227653,0.5858931887912416,5.0,5.0,5.0,6.684736258344633,0.004999999999529814,0.004999999999527508,0.004999999999367612,-0.0,0.01557779312133789
