time,x,y,z,phi,theta,psi,vx,vy,vz,wx,wy,wz,xdot,ydot,zdot,phidot,thetadot,psidot,vxdot,vydot,vzdot,wxdot,wydot,wzdot,fx,fy,fz,tauz,x_error,y_error,z_error,psi_error
0.0,1.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450371474048258,0.04556476367846216,-0.7499,1.8287210836546184,0.0,0.0,0.0,0.0
0.05,1.0,0.0,0.0,0.0,0.0,1.5707963267948966,0.15707963267948966,0.004934802200544689,-0.05,-9.056171455482762e-05,0.0028826689052556063,0.15707963267948966,0.0,0.0,0.0,0.0,0.0,0.0,3.141592653589793,0.09869604401089377,-1.0,-0.0018112342910965524,0.057653378105112126,3.141592653589793,1.5232979849589043,0.08035771991012051,-0.7900042533586216,1.9216965182376078,0.00012336751833941229,-0.015707317311820675,0.005,-0.015707963267948877
0.1,0.9997532598899728,0.007853981633974483,-0.0025000000000000005,-4.528085727741381e-06,0.00014413344526278032,1.578650308428871,0.32191603298638927,0.012397978999679087,-0.10250000000000001,-0.00024416398380652625,0.005716498438463471,0.32201324699295375,-0.004934802200544652,0.15707963267948966,-0.05000000000000001,-9.056171455482762e-05,0.0028826689052556063,0.15707963267948877,3.296728006137992,0.14926353598268793,-1.05,-0.0030720453850339724,0.05667659066415729,3.298672286269282,0.8346572260361389,0.08757473553775288,-0.4360713638774422,1.054670609968517,0.00024669952424116737,-0.02355677744415381,0.0075,-0.023561944901923537
0.15000000000000002,0.9990069942368507,0.02394367957949724,-0.007627322697006442,-1.4415641153097234e-05,0.00043003127236241603,1.594750969651355,0.41217431028177653,0.016684916737920694,-0.13119051877619764,-0.0003866674644469784,0.0065589630533155014,0.41233405786290617,-0.014925313062441603,0.32179395891045515,-0.10254645394012882,-0.00019775110850711705,0.0057179565419927135,0.32201322444968206,1.8051655459077454,0.08573875476483216,-0.5738103755239526,-0.0028500696128090433,0.016849292297040613,1.8064162173990483,0.07251122892405995,0.061207488334263205,-0.04192064081387323,0.09319112107223232,0.00011711927488067264,-0.023162771130145424,0.007372677302993561,-0.02316924694738831
0.2,0.9976795226799066,0.04452368069205416,-0.014195722446687016,-2.4883188885808797e-05,0.0007582766279847729,1.6153676697210664,0.4199545090759499,0.014797932855918553,-0.13348232358929654,-0.0004538750815002434,0.005363785429753359,0.41999169807121883,-0.02654943113888253,0.41160002225113834,-0.1313679949936115,-0.00020935095465423126,0.006564907112447138,0.4123340013942256,0.15560397588346708,-0.03773967764004283,-0.04583609626197804,-0.0013441523410652999,-0.02390355247124285,0.15315280416625332,-0.3660226732416706,0.03055068548091367,0.18586724817905034,-0.46106583207675667,-0.0003472057483649982,-0.018266838837259214,0.005804277553312984,-0.01826051014562613
0.25,0.9960051655513065,0.06546253079576796,-0.02088577719924182,-3.1653450544370085e-05,0.001026988436027038,1.6363672539819283,0.3801865112438577,0.009273026398493624,-0.12059278406032069,-0.00046528317769565445,0.0032466383476236994,0.3800344956388314,-0.033487142572001805,0.41877700207427593,-0.13380109505109603,-0.00013540523317122574,0.005374236160845302,0.41999168521723806,-0.7953599566418434,-0.11049812914849858,0.2577907905795171,-0.0002281619239082207,-0.04234294164259319,-0.7991440486477486,-0.4258786545090995,0.02173532363376226,0.21707793856019886,-0.5368356847686542,-0.0009121681818214933,-0.012996564932076987,0.004114222800758183,-0.012968889152713103
0.30000000000000004,0.9942975413819256,0.08439444841907454,-0.026934950249745116,-3.5403056239647365e-05,0.001189921823482442,1.6553689836365963,0.3338195757577909,0.004395171226120057,-0.10569492274375535,-0.0004802644510799689,0.0012622523570597869,0.3336026091222608,-0.03415248338761723,0.3786383524661316,-0.12098346101006595,-7.49921139055456e-05,0.00325866774910808,0.3800345930933613,-0.9273387097213359,-0.09755710344747132,0.29795722633130683,-0.00029962546768628876,-0.03968771981127825,-0.928637730331412,-0.25733347839922666,0.03342499907312413,0.12941311628273602,-0.32387312573564664,-0.001264423221154387,-0.00971386489943979,0.0030650497502548897,-0.009675122765993915
0.35000000000000003,0.9926693686202253,0.10100094602386485,-0.03223956137759585,-3.95682208488434e-05,0.0012536249688923785,1.6720491236566966,0.3056353208027428,0.002445517529032953,-0.09671493053661785,-0.0005345651766156762,-0.00012606863896301728,0.3055024174623188,-0.032563455234007055,0.33212995209580626,-0.10609222255701468,-8.330329218392073e-05,0.00127406290819873,0.3336028004020042,-0.5636850991009623,-0.03899307394174208,0.17959984414274988,-0.0010860145107141454,-0.02776641992045608,-0.5620038331988397,-0.047790748811569674,0.04964672509017298,0.020548878637655227,-0.05952766787726374,-0.0012915868349544501,-0.008733365067180435,0.002760438622404153,-0.008702946013842805
0.4,0.9910038443289063,0.11618606024440695,-0.03709446653746501,-4.7147196421040526e-05,0.0012479259463052045,1.6873242567702817,0.3001297054855117,0.0031551138960099236,-0.09503643878426574,-0.0006266581285532032,-0.0009560798625953828,0.30013206944922877,-0.033310485826378855,0.30370228441084196,-0.09709810319738318,-0.00015157951144394247,-0.00011398045174347907,0.30550266227170386,-0.11011230634462188,0.014191927339539407,0.03356983504704231,-0.0018418590387505413,-0.01660022447264731,-0.10740696026180108,0.0842009022851668,0.058350401105402745,-0.0478395067432768,0.1065102979926802,-0.0011108569855715622,-0.009147173319897312,0.0029055334625349913,-0.009135776168206489
0.45,0.9891033519206287,0.1310665593931796,-0.04186501918655468,-5.9752960496330136e-05,0.0012008294725098327,1.7023308741649337,0.30892915039260715,0.004972066871217135,-0.09793077534701589,-0.000734370187145113,-0.0014974354989771255,0.3090282216320219,-0.038009848165552196,0.29760998297545305,-0.09541105298179337,-0.00025211528150579217,-0.0009419294759074361,0.30013234789303844,0.17598889814190888,0.03633905950414422,-0.05788673125500299,-0.002154241171838196,-0.010827112727634855,0.1779230436558632,0.11269559012525548,0.05719844821698514,-0.06241226473868949,0.14194057078347033,-0.000920305795928833,-0.009834672544403067,0.0031349808134453205,-0.009837122041503665
0.5,0.9868320695448494,0.14634117975366953,-0.046780117826533796,-7.791694577728562e-05,0.0011268809652500602,1.717782300833172,0.3208295043115531,0.006393805058147187,-0.10179284813076454,-0.0008350147897971229,-0.0020239600769747855,0.32096020017621335,-0.04542564751558675,0.30549240720979864,-0.09830197279958236,-0.0003632797056191097,-0.0014789701451954499,0.309028533364768,0.238007078378919,0.028434763738601054,-0.07724145567497315,-0.0020128920530401977,-0.010530491559953198,0.23863957088382848,0.07310275249703112,0.05037321295347684,-0.041693137638006667,0.09176581870319994,-0.0008562710502884041,-0.010093285286561338,0.003219882173466207,-0.010093658641214143
0.55,0.9841676695256704,0.16215723312461194,-0.05188785872457556,-0.00010158347177265345,0.0010269333736329348,1.733830328867687,0.3284491574560859,0.006700626091164945,-0.10426679442165132,-0.0009178445338536916,-0.002687404615029713,0.32857232942732767,-0.05328800038358006,0.31632106741884825,-0.10215481796083531,-0.00047333051990735653,-0.0019989518323425097,0.3209605606902999,0.15239306289065557,0.006136420660355149,-0.04947892581773555,-0.0016565948811313744,-0.013268890761098549,0.15224258502228638,0.016464540991407216,0.04356624309365917,-0.012247411970045422,0.020404028610692362,-0.0009416566291035045,-0.009771867154797609,0.003112141275424446,-0.009753593874648026
0.6000000000000001,0.981172900129502,0.17830233361708858,-0.05711809447051354,-0.00013060458406717937,0.0008942320194694584,1.7502589675668387,0.3299274548757257,0.006023687746795688,-0.1047766656566495,-0.000985723739127013,-0.0035012093714194914,0.33004836617207123,-0.05989538792336768,0.32290200984953277,-0.10460471491875956,-0.0005804222458905185,-0.0026540270832695273,0.32857277398303353,0.029565948392796804,-0.013538766887385145,-0.010197424699963653,-0.0013575841054664283,-0.01627609512779557,0.02952073489487117,-0.02215669080050492,0.040384861217792396,0.007727848883241187,-0.028088005133613123,-0.001114350599186742,-0.009078980968636047,0.0028819055294864726,-0.009032918443445448
0.65,0.9779334465908189,0.19447551499551222,-0.06237171653283881,-0.00016513375592021749,0.0007213268438647062,1.7667614151964945,0.3272035444301418,0.004955261921199409,-0.10396143093009766,-0.0010486679824318044,-0.00439797663297883,0.3273578938200613,-0.06478907077366092,0.3234636275684727,-0.10507244124650539,-0.0006905834370607623,-0.003458103512095044,0.33004895259311606,-0.05447820891167798,-0.02136851651192557,0.01630469453103689,-0.001258884866095827,-0.01793534523118678,-0.05380944704019841,-0.032778680559222936,0.04118246213865395,0.013109997078446296,-0.04133283149644753,-0.0012893640309468157,-0.008311780361000276,0.0026282834671611938,-0.008238434081738522
